Valence,Arousal,Dominance
0.6245555555555556,0.45716666666666667,0.6590000000000001
0.583875,0.501125,0.7155
0.6155833333333333,0.4454166666666666,0.6394166666666666
0.6915238095238095,0.5089047619047619,0.7615952380952381
0.6085,0.514,0.7929999999999999
0.7172083333333333,0.4705000000000001,0.6723125
0.7055000000000001,0.46221428571428574,0.6801428571428572
0.65175,0.61475,0.73425
0.6799285714285714,0.5061428571428571,0.6584285714285713
0.6230625000000001,0.5271770833333334,0.6918333333333333
,,
0.6085,0.514,0.7929999999999999
0.6210818181818183,0.49986363636363645,0.628909090909091
0.5,0.5,0.683
0.6477640692640692,0.4188116883116883,0.5767164502164502
0.627375,0.492375,0.6802499999999999
0.6978928571428573,0.39639285714285716,0.6363214285714286
0.6114166666666666,0.4251388888888889,0.4692222222222222
0.6710571428571429,0.4811428571428572,0.6078571428571429
0.7163333333333334,0.4346666666666667,0.7549999999999999
0.6250740740740741,0.4535925925925926,0.6936666666666668
0.703190476190476,0.5192142857142857,0.6622142857142858
0.5745714285714286,0.5112857142857143,0.6842142857142858
0.5847051282051282,0.43847435897435905,0.6036282051282051
0.5090277777777777,0.40505555555555556,0.43602777777777774
0.4363333333333334,0.5563333333333333,0.6863333333333334
0.5355,0.434,0.6973333333333332
0.48400000000000004,0.5407500000000001,0.62925
0.678861111111111,0.5079166666666667,0.6562500000000001
0.6740625000000001,0.4675,0.6616875
0.5568000000000002,0.4873333333333333,0.6294666666666667
0.6709444444444445,0.42311111111111116,0.6245555555555556
0.6755740740740741,0.46759259259259267,0.6818888888888888
0.6857833333333334,0.4261666666666667,0.6763999999999999
0.6983333333333333,0.5126666666666667,0.7966666666666667
0.6767619047619047,0.37800000000000006,0.622
0.53325,0.45725,0.6645
0.6281111111111111,0.4488888888888889,0.6659999999999999
0.5568000000000002,0.4873333333333333,0.6294666666666667
0.6281111111111111,0.4488888888888889,0.6659999999999999
0.6461875000000001,0.42062499999999997,0.6585624999999999
0.6021944444444444,0.3335277777777778,0.4507777777777778
0.5328888888888889,0.4840555555555555,0.5803055555555555
0.49718749999999995,0.495875,0.6240208333333334
0.5568000000000002,0.4873333333333333,0.6294666666666667
0.648,0.4285,0.569
0.5568000000000002,0.4873333333333333,0.6294666666666667
0.6749166666666667,0.5332500000000001,0.7404166666666666
0.531,0.255,0.45
0.6835000000000001,0.45275,0.7996666666666666
0.6222035714285714,0.4546964285714286,0.5826999999999999
0.6776,0.4516,0.6577999999999999
0.56975,0.38649999999999995,0.637
0.6336296296296297,0.4414259259259259,0.6168703703703703
0.5764166666666667,0.48441666666666666,0.6633333333333334
0.61525,0.45575,0.66725
0.5975151515151514,0.36293939393939395,0.5469545454545455
0.6767619047619047,0.37800000000000006,0.622
0.5836969696969697,0.4277575757575757,0.6537272727272728
0.46966428571428576,0.4858761904761906,0.601095238095238
0.72025,0.47800000000000004,0.7075
0.7044375,0.4657916666666667,0.6815416666666667
0.577125,0.41766666666666663,0.6052083333333333
0.6085714285714285,0.4852857142857143,0.6437857142857143
0.6201666666666668,0.402,0.6176875
0.6841333333333334,0.47000000000000003,0.6477666666666666
0.6184999999999999,0.4278888888888889,0.5890555555555556
0.6256538461538462,0.5349615384615384,0.6894615384615383
0.7091083333333335,0.4535916666666666,0.6753472222222222
0.6611333333333334,0.49499999999999994,0.6822666666666666
0.62,0.4213333333333333,0.6428666666666667
0.6845641025641025,0.4479230769230768,0.6501538461538462
0.6102708333333333,0.46791666666666676,0.6786875
0.62,0.4213333333333333,0.6428666666666667
0.7676666666666666,0.5306666666666667,0.5173333333333333
0.6867380952380954,0.420547619047619,0.5851428571428572
0.7164814814814815,0.4272222222222222,0.6942222222222223
0.5729666666666666,0.42696666666666666,0.5892666666666667
0.6279666666666668,0.45470000000000005,0.6178666666666667
0.6743499999999999,0.45745,0.65885
0.5927628205128205,0.4926410256410257,0.6757371794871797
0.6244166666666667,0.42726388888888894,0.5806388888888889
0.6673125,0.5090625,0.7434999999999999
0.428,0.404,0.4
0.38364166666666666,0.4655027777777779,0.43433888888888883
0.5581666666666667,0.4602916666666667,0.5419166666666667
0.6679285714285715,0.5192142857142857,0.6442857142857142
0.70035,0.5273125000000001,0.729075
0.6113958333333334,0.5086666666666667,0.6354791666666667
0.5216000000000001,0.43789999999999996,0.5038
0.6656388888888889,0.38180555555555556,0.5571388888888889
0.6742777777777779,0.41666666666666663,0.5756111111111111
0.6494,0.4692,0.5768
0.7309285714285715,0.4267142857142857,0.6257857142857143
0.7605,0.4960277777777778,0.5663611111111112
0.4567222222222222,0.5643333333333334,0.5778333333333333
0.5984285714285714,0.48580952380952375,0.690702380952381
0.55425,0.5315,0.7535
0.6432,0.43,0.6628
0.6378333333333334,0.45849999999999996,0.7208333333333333
0.6383518518518518,0.40101851851851855,0.5723703703703704
0.5934333333333333,0.46613333333333334,0.6651999999999999
0.5600208333333334,0.5185729166666667,0.57903125
0.5438333333333333,0.4873333333333334,0.6288333333333332
0.62,0.4213333333333333,0.6428666666666667
0.6507333333333334,0.5227999999999999,0.6297
0.6973636363636363,0.48104545454545455,0.7336818181818182
0.5650000000000001,0.3810625000000001,0.59675
0.5956250000000001,0.533875,0.7360625000000001
0.7264523809523808,0.4838214285714287,0.6837142857142856
0.6199090909090909,0.4235606060606061,0.49991060606060606
0.6356666666666667,0.32966666666666666,0.496
0.6663333333333333,0.37400000000000005,0.576
0.6386428571428571,0.38602380952380955,0.5414285714285715
0.7334583333333334,0.5258541666666667,0.7037083333333333
0.5638125,0.39360416666666664,0.5373541666666667
0.6144375000000001,0.46618750000000014,0.66890625
0.388,0.5625,0.4495
0.6659,0.48274999999999996,0.67585
0.7017499999999999,0.420875,0.5235
0.6216805555555556,0.4357222222222222,0.5896388888888889
0.5943333333333334,0.404469696969697,0.5483333333333333
0.6052222222222223,0.42522222222222217,0.6382222222222222
0.6463333333333333,0.3,0.46399999999999997
0.578888888888889,0.5109444444444444,0.6653888888888888
0.6247777777777777,0.5001944444444445,0.6398055555555556
0.802,0.344,0.473
0.6129166666666668,0.461,0.49
0.5111874999999999,0.5029791666666666,0.5946666666666668
0.6320625,0.37843750000000004,0.5484791666666666
0.7035833333333334,0.5010833333333333,0.692625
0.605,0.4991500000000001,0.5935
0.6354833333333334,0.5003166666666667,0.62605
0.6726111111111112,0.3922222222222222,0.6225555555555555
0.6865714285714286,0.4478333333333334,0.6178095238095239
0.60065,0.4740500000000001,0.5860666666666667
0.568,0.5025000000000001,0.6467142857142857
0.6566060606060607,0.42400000000000004,0.5838484848484848
0.6171190476190478,0.40404761904761904,0.6227619047619047
0.6598809523809523,0.38204761904761897,0.5813571428571429
0.6023888888888889,0.3622592592592592,0.6128148148148147
0.5605625,0.3962291666666667,0.5905416666666666
0.416,0.5746666666666667,0.6246666666666666
0.6122916666666666,0.4157916666666667,0.5917916666666666
0.7011666666666667,0.45658333333333334,0.606
0.5900625,0.41999999999999993,0.54125
0.5771666666666667,0.6435555555555557,0.6553333333333333
0.5794444444444444,0.40722222222222226,0.5525
0.64,0.356,0.621
0.6869333333333334,0.42890000000000006,0.6132833333333333
0.60855,0.52455,0.6781499999999999
0.5721111111111111,0.4496851851851852,0.6178888888888889
0.38846296296296295,0.6201944444444444,0.4981296296296296
0.733125,0.4708,0.691235
0.6085,0.514,0.7929999999999999
0.6424166666666667,0.4637833333333334,0.62165
0.6791,0.4216333333333334,0.63755
0.5801333333333334,0.4672666666666666,0.6830666666666667
0.5601875,0.48373749999999993,0.5624333333333333
0.5416666666666666,0.5406666666666666,0.7433333333333333
0.5687333333333333,0.5056666666666667,0.7002666666666666
0.60065,0.4740500000000001,0.5860666666666667
0.802,0.21,0.606
0.6049333333333333,0.4965333333333334,0.6717333333333333
0.5743750000000001,0.46258333333333335,0.5133958333333334
0.5416666666666666,0.4143333333333333,0.5708333333333333
0.6806666666666666,0.2603333333333333,0.4306666666666667
0.7761333333333333,0.38088333333333335,0.6034333333333334
0.6085,0.514,0.7929999999999999
0.6973333333333334,0.5146666666666667,0.7156666666666666
0.5063484848484849,0.4763939393939394,0.5068484848484848
0.6633809523809525,0.445952380952381,0.5999523809523809
0.5255000000000001,0.4526944444444445,0.5760277777777777
0.4929166666666667,0.45688888888888884,0.59475
0.5023,0.44589999999999996,0.6725
0.59663,0.4806850000000001,0.726025
0.6080151515151514,0.4778333333333334,0.5851969696969697
0.6115555555555555,0.38825925925925925,0.5574074074074074
0.6345000000000001,0.5244285714285715,0.648702380952381
0.684,0.426,0.559
0.5975,0.33899999999999997,0.47250000000000003
0.43241666666666667,0.48816666666666664,0.4581666666666666
0.4929166666666667,0.45688888888888884,0.59475
0.5255000000000001,0.4526944444444445,0.5760277777777777
0.48700000000000004,0.51475,0.6227499999999999
0.5053666666666666,0.5788333333333334,0.6651
0.4953611111111112,0.4871666666666667,0.635625
0.5222272727272728,0.5053484848484847,0.5899242424242425
0.48725,0.546625,0.63225
0.6567638888888888,0.4774444444444445,0.6962708333333333
0.6805416666666668,0.452375,0.67475
0.5655625,0.352875,0.4665
0.7395333333333334,0.5054000000000001,0.7380666666666666
0.65125,0.42425,0.6025
0.6027666666666667,0.42358333333333337,0.5985833333333334
0.6888749999999999,0.4843958333333334,0.676138888888889
0.5911428571428573,0.40247619047619043,0.5483333333333332
0.59385,0.4767291666666667,0.6335124999999999
0.5808125000000001,0.5244375,0.661375
0.6231111111111112,0.5740555555555557,0.6870833333333334
0.5795,0.4504166666666667,0.5659166666666666
0.6168333333333333,0.43129166666666663,0.5755208333333334
0.6480000000000001,0.40325,0.6543749999999999
0.6128333333333333,0.5243333333333333,0.746
0.6500000000000001,0.4015476190476191,0.5781666666666666
0.5535555555555556,0.5058333333333334,0.5954999999999999
0.5238809523809523,0.5390476190476189,0.6132619047619048
0.5709666666666667,0.4265333333333333,0.6395666666666667
0.59,0.259,0.47150000000000003
0.59,0.259,0.47150000000000003
0.7589166666666666,0.5712499999999999,0.7641666666666667
0.6302037037037036,0.479925925925926,0.6914351851851851
0.5553055555555555,0.45680555555555563,0.568
0.5958125000000001,0.4121875,0.555125
0.5887833333333334,0.4592833333333334,0.6392
0.6383611111111112,0.40591666666666665,0.6189166666666667
0.725,0.462,0.853
0.6803333333333333,0.41404166666666664,0.5903125
0.6235,0.44649999999999995,0.59975
0.6177916666666666,0.407,0.54825
0.6325000000000001,0.5001,0.728
0.6774666666666667,0.4070333333333334,0.5892499999999999
0.6209583333333333,0.34,0.590875
0.54705,0.4025500000000001,0.5246000000000001
0.5365037037037037,0.4259481481481482,0.48234074074074074
0.6368333333333335,0.5164166666666666,0.6542500000000001
0.6691666666666666,0.47700000000000004,0.7275
0.6321666666666667,0.5028333333333334,0.6435
0.5615,0.5489999999999999,0.5191666666666667
0.6950000000000001,0.5295,0.613
0.64425,0.41425,0.5762499999999999
0.629904761904762,0.4361428571428571,0.5851428571428572
0.6410166666666667,0.4183666666666667,0.5941166666666666
0.5032857142857143,0.4714285714285715,0.651
0.65275,0.49400000000000005,0.623625
0.6473333333333333,0.48500000000000004,0.6978666666666666
0.6955,0.37,0.45675
0.7009047619047619,0.5310238095238096,0.6966904761904763
0.5947142857142858,0.48335714285714293,0.6317142857142858
0.5855555555555555,0.34427777777777785,0.5850555555555556
